county_fips,name,population,median_income,median_age,median_home_value,pct_poverty,pct_black,pct_hispanic,pct_renter
34013,"Essex County, New Jersey",853374,73785,37.6,466500,15.03,37.75,24.02,55.32
34015,"Gloucester County, New Jersey",302621,99668,40.2,265200,7.47,10.45,7.13,20.32
34017,"Hudson County, New Jersey",712029,86854,35.6,486900,14.16,12.07,42.45,67.75
34019,"Hunterdon County, New Jersey",129099,133534,46.4,478600,3.69,2.57,7.28,15.52
34021,"Mercer County, New Jersey",383732,92697,39.3,327600,11.22,19.71,19.21,37.2
34023,"Middlesex County, New Jersey",860147,105206,39.1,411900,8.35,10.23,22.26,36.15
34025,"Monmouth County, New Jersey",643064,118527,43.3,519300,6.38,6.59,11.26,24.44
34027,"Morris County, New Jersey",508816,130808,42.7,531800,4.95,3.38,14.12,26.15
34029,"Ocean County, New Jersey",638691,82379,41.8,343500,10.49,3.1,9.71,20.1
34031,"Passaic County, New Jersey",519986,84465,37.8,413500,13.46,10.74,43.17,47.62
34033,"Salem County, New Jersey",64840,73378,41.8,208200,13.03,14.64,10.33,29.38
34035,"Somerset County, New Jersey",344978,131948,42.0,489500,5.29,9.59,15.5,24.66
34037,"Sussex County, New Jersey",144808,111094,44.5,322300,5.54,2.2,9.9,15.24
34039,"Union County, New Jersey",572079,95000,39.0,458000,8.86,20.66,33.08,42.33
34041,"Warren County, New Jersey",109739,92620,44.0,302300,7.74,5.16,10.96,27.23
35001,"Bernalillo County, New Mexico",674692,62220,38.6,247300,16.41,2.87,50.74,36.63
35003,"Catron County, New Mexico",3635,44777,59.5,156400,21.04,0.47,15.49,12.68
35005,"Chaves County, New Mexico",64701,49673,36.2,133200,21.78,1.56,59.05,32.61
35006,"Cibola County, New Mexico",27211,49866,38.0,101900,27.27,1.47,38.44,28.94
35007,"Colfax County, New Mexico",12370,46286,49.2,138400,18.08,0.78,49.18,28.29
35009,"Curry County, New Mexico",48327,55427,31.7,151300,19.34,5.64,44.44,40.66
35011,"De Baca County, New Mexico",1695,34702,28.5,219200,16.26,0.06,63.48,32.25
35013,"Doña Ana County, New Mexico",219870,51232,33.2,187400,22.76,1.86,68.95,35.94
35015,"Eddy County, New Mexico",61264,77458,35.7,188400,11.76,1.5,51.5,26.59
35017,"Grant County, New Mexico",28006,44895,48.1,153900,20.46,0.91,50.13,28.52
35019,"Guadalupe County, New Mexico",4413,38713,43.0,116400,20.66,1.97,75.25,21.78
35021,"Harding County, New Mexico",671,39489,42.2,95500,14.31,0.15,42.92,32.92
35023,"Hidalgo County, New Mexico",4160,53651,42.1,102500,23.21,0.17,59.35,29.35
35025,"Lea County, New Mexico",73103,65855,32.2,162000,17.77,4.21,61.54,31.58
35027,"Lincoln County, New Mexico",20222,47919,51.7,195800,15.72,1.81,34.33,22.49
35028,"Los Alamos County, New Mexico",19253,135801,41.2,412700,3.71,1.16,18.31,27.24
35029,"Luna County, New Mexico",25393,38241,36.5,100900,23.29,1.9,68.81,33.39
35031,"McKinley County, New Mexico",72073,44029,33.6,70200,33.58,0.54,14.65,28.11
35033,"Mora County, New Mexico",4208,40231,59.4,105600,21.73,0.0,81.44,9.76
35035,"Otero County, New Mexico",67850,50833,35.9,139100,19.36,3.71,38.96,34.34
35037,"Quay County, New Mexico",8641,38998,46.6,76800,24.89,2.62,46.11,31.73
35039,"Rio Arriba County, New Mexico",40285,52031,41.7,212700,21.83,0.63,71.27,21.13
35041,"Roosevelt County, New Mexico",19142,52644,31.3,128100,20.57,1.95,44.05,39.91
35043,"Sandoval County, New Mexico",149460,76424,40.8,258100,10.09,2.27,40.61,18.96
35045,"San Juan County, New Mexico",121798,50734,36.8,170700,24.5,0.75,21.65,29.65
35047,"San Miguel County, New Mexico",27215,43490,45.0,150400,23.54,1.37,78.02,28.39
35049,"Santa Fe County, New Mexico",154481,70522,47.7,374200,12.33,1.03,50.8,28.49
35051,"Sierra County, New Mexico",11506,35256,55.4,138400,25.2,0.26,32.13,26.77
35053,"Socorro County, New Mexico",16453,40699,39.6,132700,30.53,0.91,50.31,25.06
35055,"Taos County, New Mexico",34475,55145,49.8,313400,14.85,0.14,56.78,19.48
35057,"Torrance County, New Mexico",15203,50727,43.0,132600,21.31,2.24,44.73,16.81
35059,"Union County, New Mexico",4074,41714,39.4,126900,17.81,1.23,42.17,34.93
35061,"Valencia County, New Mexico",76613,56246,38.8,184400,17.76,1.46,61.12,17.35
36001,"Albany County, New York",315041,78829,38.1,263800,12.55,12.21,6.54,43.48
36003,"Allegany County, New York",47222,58725,38.9,93200,17.05,1.66,1.88,19.21
36005,"Bronx County, New York",1443229,47036,35.0,501400,26.91,34.07,56.4,80.04
36007,"Broome County, New York",198365,58317,39.7,139200,19.08,5.45,4.75,35.15
36009,"Cattaraugus County, New York",77000,56889,42.5,105100,17.42,1.55,2.37,26.26
36011,"Cayuga County, New York",76171,63227,43.4,158900,13.46,3.45,3.19,29.98
36013,"Chautauqua County, New York",127440,54625,42.8,110900,17.54,2.63,8.11,30.92
36015,"Chemung County, New York",83584,61358,41.7,128200,15.18,5.35,3.44,31.57
36017,"Chenango County, New York",47096,61741,44.9,121100,12.42,0.79,2.39,23.72
36019,"Clinton County, New York",79839,67097,40.9,165200,13.04,3.56,2.93,30.96
36021,"Columbia County, New York",61469,81741,49.3,283700,10.27,3.35,5.43,25.42
36023,"Cortland County, New York",46755,65029,36.3,148200,12.92,2.13,3.01,34.03
36025,"Delaware County, New York",44637,58338,48.9,160400,14.8,1.38,4.32,22.84
36027,"Dutchess County, New York",296467,94578,42.9,348700,8.57,10.6,13.54,31.18
36029,"Erie County, New York",951232,68014,40.1,197400,13.75,12.91,5.96,34.82
36031,"Essex County, New York",37314,68090,49.2,189500,10.43,2.62,2.86,22.99
36033,"Franklin County, New York",47459,60270,41.9,131600,17.88,3.49,3.0,29.1
36035,"Fulton County, New York",53280,60557,44.2,142000,13.92,1.56,3.89,30.94
36037,"Genesee County, New York",58204,68178,42.7,148600,10.45,2.04,3.52,26.61
36039,"Greene County, New York",48067,70294,47.0,229500,10.41,5.23,6.53,24.1
36041,"Hamilton County, New York",5090,66891,56.4,204900,10.72,1.14,2.0,15.07
36043,"Herkimer County, New York",60293,68104,44.3,130900,12.05,1.16,2.49,24.0
36045,"Jefferson County, New York",117445,62782,32.8,169600,12.79,5.86,7.94,45.5
36047,"Kings County, New York",2679620,74692,35.9,865300,18.97,29.99,18.9,69.69
36049,"Lewis County, New York",26690,64401,42.0,146100,13.09,1.09,1.64,19.23
36051,"Livingston County, New York",61980,70443,41.7,159900,11.71,2.23,3.9,22.95
36053,"Madison County, New York",68020,68869,42.5,162800,9.53,1.68,2.49,22.25
36055,"Monroe County, New York",756406,71450,39.3,182700,13.45,14.93,9.55,36.35
36057,"Montgomery County, New York",49624,58033,40.6,132300,15.11,3.18,15.42,31.28
36059,"Nassau County, New York",1389160,137709,41.7,633800,5.38,11.59,17.54,18.2
36061,"New York County, New York",1645867,99880,38.5,1104000,15.79,14.01,26.02,75.68
36063,"Niagara County, New York",212230,65882,43.1,163100,12.97,6.62,3.55,29.05
36065,"Oneida County, New York",231055,66402,40.9,157600,14.43,6.02,6.46,32.05
36067,"Onondaga County, New York",472637,71479,39.4,172800,13.91,11.05,5.41,34.69
36069,"Ontario County, New York",112288,76603,43.8,192800,9.0,2.19,5.21,27.5
36071,"Orange County, New York",401237,91806,36.8,337800,13.01,11.46,22.3,31.98
36073,"Orleans County, New York",40148,61069,43.2,122200,12.58,5.4,5.29,23.78
36075,"Oswego County, New York",118037,65054,40.3,131800,17.13,1.06,2.88,26.5
36077,"Otsego County, New York",59678,65778,40.8,166500,12.98,2.2,4.2,25.87
36079,"Putnam County, New York",97942,120970,44.1,421800,6.34,3.43,17.25,16.06
36081,"Queens County, New York",2360826,82431,39.9,677700,11.69,17.69,28.03,54.81
36083,"Rensselaer County, New York",160943,83734,40.0,230800,11.47,6.68,5.44,37.19
36085,"Richmond County, New York",492925,96185,40.3,637100,10.36,9.87,18.75,31.38
36087,"Rockland County, New York",337326,106173,35.3,528900,15.07,11.47,18.65,31.73
36089,"St. Lawrence County, New York",108670,58339,38.8,114700,17.04,2.23,2.37,28.69
36091,"Saratoga County, New York",236328,97038,43.3,306000,6.55,1.65,3.52,27.94
36093,"Schenectady County, New York",159447,75056,39.7,204400,11.59,10.54,7.71,36.09
36095,"Schoharie County, New York",29970,71479,45.7,169400,10.14,1.75,3.7,22.58
36097,"Schuyler County, New York",17855,61316,47.3,151100,15.75,0.95,1.9,23.13
36099,"Seneca County, New York",33651,64050,43.0,132000,13.14,4.45,3.82,27.46
36101,"Steuben County, New York",93584,62506,42.8,121000,13.43,1.54,1.79,27.28
36103,"Suffolk County, New York",1524486,122498,41.7,490800,6.49,7.61,20.56,18.19
36105,"Sullivan County, New York",78725,67841,41.9,220200,14.84,8.42,17.36,30.89
36107,"Tioga County, New York",48344,70427,44.7,144200,10.16,1.15,2.16,22.11
36109,"Tompkins County, New York",102555,69995,32.6,264300,16.04,4.05,5.38,45.73
36111,"Ulster County, New York",182153,77197,44.2,288400,14.71,6.05,11.06,30.84
36113,"Warren County, New York",65684,74531,46.7,240600,8.63,1.38,2.91,29.37
36115,"Washington County, New York",61310,68703,44.6,176900,11.38,2.6,2.96,26.07
36117,"Wayne County, New York",91324,71007,43.6,151900,11.01,2.42,4.78,20.24
36119,"Westchester County, New York",997904,114651,41.3,619000,8.54,14.58,25.77,37.73
36121,"Wyoming County, New York",40338,65066,42.9,143000,10.7,3.65,3.35,22.88
36123,"Yates County, New York",24713,63974,41.7,159800,14.22,0.54,2.2,22.74
37001,"Alamance County, North Carolina",171779,60866,39.1,197700,14.22,19.63,13.51,33.97
37003,"Alexander County, North Carolina",36505,62764,43.9,169300,12.25,4.37,5.13,18.76
37005,"Alleghany County, North Carolina",10989,42115,50.6,171800,19.55,1.93,10.04,19.49
37007,"Anson County, North Carolina",22200,42000,41.1,116300,19.35,47.98,4.56,32.59
37009,"Ashe County, North Carolina",26759,49176,49.6,199200,14.12,0.98,5.25,20.23
37011,"Avery County, North Carolina",17679,53513,46.5,215900,11.22,3.64,5.11,21.45
37013,"Beaufort County, North Carolina",44711,56081,46.9,159900,17.05,23.14,8.35,29.22
37015,"Bertie County, North Carolina",17818,41652,45.9,87500,21.41,61.66,1.45,25.07
37017,"Bladen County, North Carolina",29807,40476,45.0,115900,24.42,33.74,8.09,30.33
37019,"Brunswick County, North Carolina",139721,71193,55.7,284100,9.08,8.62,5.09,16.26
37021,"Buncombe County, North Carolina",269449,66531,42.3,328900,11.24,5.6,7.09,35.6
37023,"Burke County, North Carolina",87799,53732,45.1,155500,16.95,5.9,6.67,23.89
37025,"Cabarrus County, North Carolina",226396,83828,37.6,281600,8.41,18.94,11.32,27.01
37027,"Caldwell County, North Carolina",80716,52362,45.1,158300,13.25,4.33,6.15,25.45
37029,"Camden County, North Carolina",10547,79120,41.1,261000,5.87,8.07,3.71,15.94
37031,"Carteret County, North Carolina",68353,66965,49.9,277400,9.67,4.26,4.54,27.09
37033,"Caswell County, North Carolina",22747,56999,46.4,138600,15.44,32.0,4.79,24.46
37035,"Catawba County, North Carolina",161011,62070,41.5,194000,13.04,8.1,10.35,28.95
37037,"Chatham County, North Carolina",76754,84222,47.6,373300,10.38,10.79,12.16,20.18
37039,"Cherokee County, North Carolina",28868,49254,52.9,193500,16.74,1.45,3.71,18.73
37041,"Chowan County, North Carolina",13835,51188,48.7,181400,20.87,33.52,3.69,35.65
37043,"Clay County, North Carolina",11186,57065,54.1,251900,13.48,1.01,3.86,20.28
37045,"Cleveland County, North Carolina",99527,50723,41.4,155000,18.38,20.21,4.13,30.32
37047,"Columbus County, North Carolina",50827,43206,41.8,119800,21.09,28.63,5.89,29.23
37049,"Craven County, North Carolina",101098,61676,38.5,194100,14.05,20.99,7.77,32.08
37051,"Cumberland County, North Carolina",335207,55551,31.7,166600,17.55,37.19,12.53,47.36
37053,"Currituck County, North Carolina",28616,82793,42.5,314100,8.47,5.57,4.75,12.5
37055,"Dare County, North Carolina",37160,79742,48.1,386600,6.48,3.13,7.56,22.19
37057,"Davidson County, North Carolina",169498,58473,42.6,184300,13.93,9.64,7.84,27.45
37059,"Davie County, North Carolina",43030,69105,45.2,219400,11.61,4.14,7.34,17.68
37061,"Duplin County, North Carolina",49312,49376,40.6,112400,18.52,21.49,23.21,30.62
37063,"Durham County, North Carolina",325101,74927,35.8,311300,12.27,34.29,13.78,44.61
37065,"Edgecombe County, North Carolina",49067,46370,41.6,106200,22.04,56.24,5.4,38.1
37067,"Forsyth County, North Carolina",383739,61229,38.4,205700,15.2,25.8,13.66,38.08
37069,"Franklin County, North Carolina",69680,70493,41.0,209500,9.7,23.92,9.38,22.79
37071,"Gaston County, North Carolina",228972,62628,39.9,206700,12.43,17.19,8.03,32.96
37073,"Gates County, North Carolina",10509,55750,47.3,153000,14.31,31.5,3.21,20.34
37075,"Graham County, North Carolina",8047,46010,45.3,134000,11.3,0.48,4.13,20.07
37077,"Granville County, North Carolina",61161,68079,42.5,208600,14.36,29.17,9.33,23.51
37079,"Greene County, North Carolina",20407,50320,40.0,108300,22.57,32.3,15.89,32.95
37081,"Guilford County, North Carolina",539557,62880,37.2,215700,15.08,34.25,8.61,40.47
37083,"Halifax County, North Carolina",48772,41629,43.6,98700,23.86,51.63,3.26,36.5
37085,"Harnett County, North Carolina",134718,64992,35.2,195900,14.38,20.76,13.72,31.63
37087,"Haywood County, North Carolina",62152,56596,47.7,227500,12.12,0.83,4.52,25.2
37089,"Henderson County, North Carolina",116469,65508,47.7,291500,11.38,3.39,10.57,25.58
37091,"Hertford County, North Carolina",21633,46196,41.7,103600,20.29,58.35,4.64,34.61
37093,"Hoke County, North Carolina",52612,57141,33.5,177500,17.28,33.48,14.75,30.08
37095,"Hyde County, North Carolina",4636,43724,46.8,105300,29.91,28.58,12.36,29.17
37097,"Iredell County, North Carolina",187839,73103,40.8,261200,9.42,11.68,8.28,28.32
37099,"Jackson County, North Carolina",42388,51482,39.2,240500,19.35,2.07,6.53,37.95
37101,"Johnston County, North Carolina",219042,75288,38.4,240100,10.71,16.52,14.5,23.37
37103,"Jones County, North Carolina",9263,53053,47.9,115400,17.71,27.71,5.71,24.04
37105,"Lee County, North Carolina",63560,60941,39.6,186000,15.99,18.96,19.97,34.69
37107,"Lenoir County, North Carolina",55071,43063,42.7,101600,22.42,40.16,8.27,41.18
37109,"Lincoln County, North Carolina",87933,75672,44.3,241200,9.27,5.59,7.55,21.42
37111,"McDowell County, North Carolina",44629,53532,44.3,153300,14.94,3.63,6.46,26.58
37113,"Macon County, North Carolina",37088,51042,50.6,210900,15.43,1.03,7.87,26.18
37115,"Madison County, North Carolina",21414,56664,44.6,236300,12.5,1.14,2.67,23.19
37117,"Martin County, North Carolina",21992,44799,46.7,99200,20.51,41.7,4.36,33.43
37119,"Mecklenburg County, North Carolina",1115403,79265,35.4,334700,10.54,31.32,13.94,44.13
37121,"Mitchell County, North Carolina",14989,55534,47.4,191400,13.4,0.8,6.01,20.54
37123,"Montgomery County, North Carolina",25839,55523,43.7,139900,16.18,17.24,15.91,28.27
37125,"Moore County, North Carolina",100759,77981,43.0,284000,9.47,10.29,7.33,22.87
37127,"Nash County, North Carolina",95015,56770,41.7,162100,14.54,40.47,7.5,35.07
37129,"New Hanover County, North Carolina",228134,67515,40.2,320000,12.7,12.12,6.07,40.46
37131,"Northampton County, North Carolina",17528,45698,51.3,96000,18.68,53.96,2.64,28.18
37133,"Onslow County, North Carolina",203686,59976,26.9,196800,12.75,13.92,13.29,41.07
37135,"Orange County, North Carolina",145919,85785,36.2,395600,12.28,10.93,8.73,35.28
37137,"Pamlico County, North Carolina",12317,55867,54.2,198600,13.82,19.29,4.49,18.42
37139,"Pasquotank County, North Carolina",40454,61411,39.0,201500,11.59,35.5,6.18,35.79
37141,"Pender County, North Carolina",61592,74538,42.6,240800,11.7,13.27,7.8,17.69
37143,"Perquimans County, North Carolina",13053,59401,49.8,211100,13.32,22.81,3.18,23.4
37145,"Person County, North Carolina",39131,60688,43.7,173200,17.21,25.52,4.88,22.38
37147,"Pitt County, North Carolina",171196,54915,33.2,178700,20.03,35.12,6.74,48.78
37149,"Polk County, North Carolina",19538,60465,54.2,255000,11.01,4.85,5.95,23.46
37151,"Randolph County, North Carolina",144403,56423,41.4,158300,14.73,5.65,12.35,26.22
37153,"Richmond County, North Carolina",43149,42354,40.1,111900,23.01,31.92,7.15,34.78
37155,"Robeson County, North Carolina",117573,39393,36.8,87700,27.12,23.63,9.36,34.41
37157,"Rockingham County, North Carolina",91209,50737,45.1,142900,18.82,17.63,6.48,28.66
37159,"Rowan County, North Carolina",147067,59717,40.7,187300,16.42,16.01,9.77,29.25
37161,"Rutherford County, North Carolina",64680,50512,44.9,158200,18.38,8.63,5.02,26.65
37163,"Sampson County, North Carolina",59317,49963,39.6,116600,22.27,25.17,21.01,26.79
37165,"Scotland County, North Carolina",34222,41948,39.0,99900,26.14,38.95,3.61,40.21
37167,"Stanly County, North Carolina",62723,60634,41.4,190700,13.77,11.31,4.77,25.14
37169,"Stokes County, North Carolina",44696,57539,47.4,168600,12.01,4.35,3.59,22.18
37171,"Surry County, North Carolina",71429,52743,43.8,153700,17.94,3.77,11.5,27.2
37173,"Swain County, North Carolina",14130,52818,41.6,178900,19.8,1.2,6.89,27.25
37175,"Transylvania County, North Carolina",33131,62056,52.4,298600,13.38,4.46,3.47,23.87
37177,"Tyrrell County, North Carolina",3389,55341,45.3,140500,15.99,32.99,8.59,25.17
37179,"Union County, North Carolina",240109,95533,38.9,336600,6.8,11.39,11.79,17.46
37181,"Vance County, North Carolina",42492,48340,40.7,133000,18.73,48.88,8.52,40.97
37183,"Wake County, North Carolina",1132103,96734,37.0,385700,8.19,19.67,10.42,35.67
37185,"Warren County, North Carolina",18803,42282,48.6,121300,21.23,47.75,4.21,29.56
37187,"Washington County, North Carolina",11051,38927,48.0,97800,21.61,48.28,6.19,31.39
37189,"Watauga County, North Carolina",54540,50034,32.1,283000,24.92,1.8,3.97,39.03
37191,"Wayne County, North Carolina",117480,54323,37.5,152300,17.94,30.67,12.71,38.66
37193,"Wilkes County, North Carolina",66125,49119,45.3,146200,17.15,3.7,7.0,27.0
37195,"Wilson County, North Carolina",78667,49827,40.9,153800,20.35,39.63,11.17,40.51
37197,"Yadkin County, North Carolina",37280,57486,44.5,160500,13.82,3.19,11.59,23.6
37199,"Yancey County, North Carolina",18538,53103,48.0,206100,15.28,0.44,5.4,21.59
38001,"Adams County, North Dakota",2190,57950,46.9,109600,13.43,0.5,3.79,26.38
38003,"Barnes County, North Dakota",10826,64447,43.6,157800,12.97,1.86,2.34,25.53
38005,"Benson County, North Dakota",5960,63220,31.0,79300,27.2,0.25,1.36,28.25
38007,"Billings County, North Dakota",839,74000,40.6,237500,11.11,0.0,1.43,25.94
38009,"Bottineau County, North Dakota",6411,80113,44.3,188500,8.2,0.48,2.5,19.17
38011,"Bowman County, North Dakota",2975,79709,41.6,168200,10.72,0.0,5.45,20.96
38013,"Burke County, North Dakota",2184,94583,44.8,135100,6.52,0.69,1.05,17.68
38015,"Burleigh County, North Dakota",98443,82141,37.7,302300,7.94,1.94,2.87,28.58
38017,"Cass County, North Dakota",186328,73249,32.7,270300,10.83,6.45,3.0,47.66
38019,"Cavalier County, North Dakota",3691,61174,47.8,122900,10.0,0.0,0.89,17.25
38021,"Dickey County, North Dakota",5003,60250,38.1,164700,9.18,0.22,4.8,22.23
38023,"Divide County, North Dakota",2195,95938,44.0,162900,6.62,3.19,5.47,28.62
38025,"Dunn County, North Dakota",4049,91758,42.7,251700,6.79,0.74,6.25,28.8
38027,"Eddy County, North Dakota",2345,50375,46.4,108400,12.33,0.0,2.69,30.55
38029,"Emmons County, North Dakota",3297,63750,50.5,110200,6.71,0.18,1.46,19.4
38031,"Foster County, North Dakota",3388,78426,45.1,160300,8.35,0.47,0.56,21.72
38033,"Golden Valley County, North Dakota",1734,84750,45.7,142500,12.57,0.17,5.31,25.26
38035,"Grand Forks County, North Dakota",72927,64698,30.3,235400,14.17,3.78,4.77,48.85
38037,"Grant County, North Dakota",2320,57069,49.4,88800,15.36,0.09,1.72,13.77
38039,"Griggs County, North Dakota",2309,66688,51.9,119500,6.51,0.0,1.52,18.12
38041,"Hettinger County, North Dakota",2477,66797,41.3,111100,10.21,0.48,0.57,22.37
38043,"Kidder County, North Dakota",2391,57240,48.4,140300,12.77,0.21,4.6,25.65
38045,"LaMoure County, North Dakota",4135,70227,45.8,116900,12.17,0.39,1.98,15.61
38047,"Logan County, North Dakota",1849,59750,49.2,94400,8.18,0.11,2.76,16.88
38049,"McHenry County, North Dakota",5326,78071,43.0,136600,10.28,0.73,1.43,18.12
38051,"McIntosh County, North Dakota",2529,64375,53.6,83300,13.63,0.63,2.61,22.05
38053,"McKenzie County, North Dakota",14081,83813,30.5,330200,13.39,2.15,10.57,43.53
38055,"McLean County, North Dakota",9781,80556,46.3,222100,6.86,0.41,2.67,17.07
38057,"Mercer County, North Dakota",8366,82155,44.0,192000,9.61,0.25,2.62,16.2
38059,"Morton County, North Dakota",33192,79555,36.7,247200,8.14,1.3,4.22,26.61
38061,"Mountrail County, North Dakota",9648,81886,34.7,205000,12.38,1.86,9.12,39.39
38063,"Nelson County, North Dakota",3025,62219,50.0,107400,10.85,0.0,3.87,24.9
38065,"Oliver County, North Dakota",1832,69722,48.1,226900,11.52,0.0,3.33,12.61
38067,"Pembina County, North Dakota",6853,64243,45.6,112700,9.19,0.96,3.72,25.63
38069,"Pierce County, North Dakota",3999,59583,44.6,154400,11.2,0.25,1.23,19.83
38071,"Ramsey County, North Dakota",11613,61490,40.0,193300,15.78,0.56,3.25,37.87
38073,"Ransom County, North Dakota",5663,71462,42.7,145900,9.92,2.21,2.07,25.61
38075,"Renville County, North Dakota",2282,77067,38.2,165500,6.42,0.0,2.54,16.41
38077,"Richland County, North Dakota",16548,67089,37.3,164500,11.17,0.83,3.61,30.76
38079,"Rolette County, North Dakota",12292,53806,31.1,90200,24.85,0.83,2.42,33.91
38081,"Sargent County, North Dakota",3828,75648,44.2,134900,6.21,2.61,3.27,26.5
38083,"Sheridan County, North Dakota",1338,68684,52.3,108500,6.93,0.0,0.45,17.08
38085,"Sioux County, North Dakota",3896,41201,27.1,97200,39.74,0.26,0.98,56.54
38087,"Slope County, North Dakota",837,70625,54.1,109900,4.66,0.0,0.12,9.69
38089,"Stark County, North Dakota",32989,78734,34.3,255200,10.15,2.48,6.12,35.73
38091,"Steele County, North Dakota",1774,85750,45.3,119900,13.02,0.23,2.2,22.63
38093,"Stutsman County, North Dakota",21609,59167,40.3,191000,13.13,2.04,2.81,35.27
38095,"Towner County, North Dakota",2152,61250,49.1,127600,13.71,0.37,3.86,24.27
38097,"Traill County, North Dakota",8004,81157,40.6,172700,6.56,0.86,3.87,26.97
38099,"Walsh County, North Dakota",10553,68082,44.6,111700,9.68,0.78,12.11,21.85
38101,"Ward County, North Dakota",69532,78143,33.0,249800,9.03,4.31,6.75,38.8
38103,"Wells County, North Dakota",3990,59732,49.7,104200,10.77,0.0,2.43,25.67
38105,"Williams County, North Dakota",39076,86139,31.9,255000,7.41,5.2,9.47,46.31
39001,"Adams County, Ohio",27509,46234,42.2,138700,19.64,0.48,1.1,28.54
39003,"Allen County, Ohio",102087,58976,39.8,147000,12.33,10.74,3.48,32.51
39005,"Ashland County, Ohio",52522,62254,41.5,163600,11.74,0.78,1.68,22.09
39007,"Ashtabula County, Ohio",97666,53663,42.6,139000,18.01,3.57,4.74,26.64
39009,"Athens County, Ohio",61276,48750,32.2,161700,24.45,2.54,2.01,39.34
39011,"Auglaize County, Ohio",46263,75231,40.7,168200,6.6,0.86,1.84,22.71
39013,"Belmont County, Ohio",66554,56943,44.1,130200,14.01,3.03,1.17,25.48
39015,"Brown County, Ohio",43715,66677,41.9,164500,15.9,1.03,1.25,25.42
39017,"Butler County, Ohio",388327,77062,37.2,224300,11.85,8.26,5.21,30.51
39019,"Carroll County, Ohio",26761,59872,45.9,157500,12.19,0.78,1.39,23.43
39021,"Champaign County, Ohio",38715,70486,41.7,166900,9.25,1.95,1.72,23.69
39023,"Clark County, Ohio",135877,58954,41.4,144900,15.59,8.12,3.76,31.46
39025,"Clermont County, Ohio",208851,79573,40.5,224800,8.38,1.4,2.18,26.22
39027,"Clinton County, Ohio",42077,64210,40.5,172800,14.46,1.95,1.93,29.29
39029,"Columbiana County, Ohio",101723,55473,44.5,124400,13.18,2.18,2.01,26.81
39031,"Coshocton County, Ohio",36629,52048,40.6,128600,18.86,1.13,1.21,28.34
39033,"Crawford County, Ohio",41861,52486,42.9,117000,14.06,0.88,1.84,30.57
39035,"Cuyahoga County, Ohio",1256620,60074,40.4,168700,16.5,29.06,6.52,41.55
39037,"Darke County, Ohio",51751,60237,41.7,157800,11.05,0.7,1.73,28.23
39039,"Defiance County, Ohio",38300,69302,40.8,147600,10.52,1.74,10.72,22.59
39041,"Delaware County, Ohio",216074,123995,39.8,393000,4.53,3.94,2.91,21.12
39043,"Erie County, Ohio",75299,65171,44.8,169400,11.47,8.95,4.77,28.62
39045,"Fairfield County, Ohio",159371,82969,39.5,247800,8.71,8.46,2.52,25.12
39047,"Fayette County, Ohio",28901,56773,41.2,151400,15.81,2.78,2.34,35.5
39049,"Franklin County, Ohio",1318149,71070,34.6,243100,14.53,22.95,6.03,46.54
39051,"Fulton County, Ohio",42602,71453,41.4,163100,8.49,0.5,9.11,18.31
39053,"Gallia County, Ohio",29276,55533,40.2,134000,17.16,1.84,1.47,24.11
39055,"Geauga County, Ohio",95455,97162,44.6,288000,5.85,0.96,1.72,12.93
39057,"Greene County, Ohio",167567,81243,38.6,222300,10.6,6.42,3.14,32.96
39059,"Guernsey County, Ohio",38409,53901,42.6,145800,16.98,1.86,1.23,27.39
39061,"Hamilton County, Ohio",827671,68249,36.8,205000,14.88,25.42,3.75,40.83
39063,"Hancock County, Ohio",75072,67006,39.4,179600,10.54,1.76,6.01,31.15
39065,"Hardin County, Ohio",30622,55876,35.6,125600,18.16,1.19,2.14,25.6
39067,"Harrison County, Ohio",14528,54056,46.1,112500,15.43,2.88,1.3,22.25
39069,"Henry County, Ohio",27601,71616,41.8,157500,9.51,0.55,7.96,20.9
39071,"Highland County, Ohio",43285,60522,40.8,146300,14.85,1.71,1.36,27.19
39073,"Hocking County, Ohio",28104,59007,42.6,164100,16.6,0.62,1.11,21.1
39075,"Holmes County, Ohio",44273,72987,32.2,245800,8.95,0.19,1.03,21.97
39077,"Huron County, Ohio",58518,64144,40.1,151600,10.99,0.71,6.95,26.6
39079,"Jackson County, Ohio",32563,56549,40.1,127500,17.4,0.73,1.13,25.63
39081,"Jefferson County, Ohio",65280,53124,44.3,115100,18.16,5.35,1.74,28.9
39083,"Knox County, Ohio",62657,71246,39.4,197400,12.89,0.87,1.69,26.96
39085,"Lake County, Ohio",232236,76835,43.9,189600,7.63,4.71,4.84,25.27
39087,"Lawrence County, Ohio",57994,51846,41.9,127900,17.93,1.53,1.04,27.08
39089,"Licking County, Ohio",178844,78505,40.2,232200,9.81,4.12,2.24,26.53
39091,"Logan County, Ohio",46098,69125,41.8,168300,10.92,1.61,1.98,23.39
39093,"Lorain County, Ohio",313101,67272,41.9,191900,13.5,7.53,10.6,27.15
39095,"Lucas County, Ohio",430014,57265,38.1,144200,17.84,18.94,7.67,38.46
39097,"Madison County, Ohio",43961,77062,41.4,201200,10.22,5.17,2.56,24.14
39099,"Mahoning County, Ohio",227979,54279,43.3,132000,17.59,14.33,6.55,30.23
39101,"Marion County, Ohio",65366,55106,40.7,135900,16.08,5.16,3.02,32.8
39103,"Medina County, Ohio",182347,89968,42.7,249700,5.95,1.42,2.49,20.18
