pwsid,violation_id,facility_id,population_served_count,npm_candidate,pws_activity_code,pws_deactivation_date,primary_source_code,pop_cat_5_code,primacy_agency_code,epa_region,pws_type_code,violation_code,violation_category_code,is_health_based_ind,contaminant_code,compliance_status_code,viol_measure,unit_of_measure,state_mcl,is_major_viol_ind,severity_ind_cnt,compl_per_begin_date,compl_per_end_date,latest_enforcement_id,rtc_enforcement_id,rtc_date,public_notification_tier,originator_code,sample_result_id,corrective_action_id,rule_code,rule_group_code,rule_family_code
NY1330749,16,,70,N,A,,GW,1,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-06-30 00:00:00,18.0,18.0,2024-04-24 00:00:00,3,S,,,500,500,500
NY1400516,1747,63066.0,95,N,A,,GU,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2020-01-01 00:00:00,2020-12-31 00:00:00,1500.0,1500.0,2022-10-05 00:00:00,3,S,,,500,500,500
NY1400832,46396,71756.0,150,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY1400832,46396,71756.0,150,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY1410671,714,51931.0,75,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2024-12-31 00:00:00,1522.0,1522.0,2024-10-01 00:00:00,3,S,,,500,500,500
NY1410671,716,,75,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2016-01-01 00:00:00,2024-12-31 00:00:00,1525.0,1525.0,2025-01-01 00:00:00,3,S,,,500,500,500
NY1419231,1012,,30,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2021-12-31 00:00:00,1428.0,1428.0,2022-02-09 00:00:00,3,S,,,500,500,500
NY1419231,1070,,30,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,N,,2022-01-01 00:00:00,2022-12-31 00:00:00,1443.0,1443.0,2023-02-13 00:00:00,3,S,,,500,500,500
NY1419231,1070,,30,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,N,,2022-01-01 00:00:00,2022-12-31 00:00:00,1443.0,1443.0,2023-02-13 00:00:00,3,S,,,500,500,500
NY1450021,113,69198.0,48,Y,A,,SWP,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2024-12-31 00:00:00,,,,3,S,,,500,500,500
NY1450055,2,87612.0,25,N,A,,SWP,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-12-31 00:00:00,3.0,3.0,2022-02-09 00:00:00,3,S,,,500,500,500
NY1500278,204,,350,N,A,,SW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,1994-01-01 00:00:00,,404.0,404.0,2004-09-07 00:00:00,2,S,,,350,300,350
NY1500281,1007,,300,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,2007.0,2007.0,2007-05-23 00:00:00,2,S,,,350,300,350
NY1500285,1007,,428,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-07-01 00:00:00,,2910.0,2910.0,2009-12-08 00:00:00,2,S,,,350,300,350
NY1500290,2404,,1831,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-01-01 00:00:00,,1205.0,1404.0,2004-07-14 00:00:00,2,S,,,350,300,350
NY1500292,2307,,2750,N,A,,GW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-07-01 00:00:00,,1309.0,1309.0,2008-12-04 00:00:00,2,S,,,350,300,350
NY1500292,2608,,2750,N,A,,GW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2008-08-15 00:00:00,,1509.0,1309.0,2008-12-04 00:00:00,2,S,,,350,300,350
NY1500299,2304,,1571,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-06-25 00:00:00,,1104.0,1104.0,2004-03-29 00:00:00,2,S,,,350,300,350
NY1500299,2404,,1571,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-01-01 00:00:00,,2505.0,2505.0,2005-02-20 00:00:00,2,S,,,350,300,350
NY1500300,3108,,980,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2008-02-15 00:00:00,,1910.0,1910.0,2009-06-30 00:00:00,2,S,,,350,300,350
NY1500300,3208,,980,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2008-08-15 00:00:00,,1909.0,1909.0,2009-06-30 00:00:00,2,S,,,350,300,350
NY1519360,707,,50,N,I,2009-06-15 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2006-07-01 00:00:00,,1407.0,2210.0,2007-01-09 00:00:00,2,S,,,350,300,350
NY1521744,907,,40,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,1607.0,1607.0,2007-07-18 00:00:00,2,S,,,350,300,350
NY1600011,105,,5345,N,A,,GW,3,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-12-01 00:00:00,,305.0,605.0,2005-05-05 00:00:00,2,S,,,350,300,350
NY1600011,1308,,5345,N,A,,GW,3,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-12-20 00:00:00,,3209.0,3109.0,2008-12-26 00:00:00,2,S,,,350,300,350
NY1602611,705,,1600,N,A,,GWP,2,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2005-06-09 00:00:00,,1507.0,1507.0,2007-06-25 00:00:00,2,S,,,350,300,350
NY1602611,807,,1600,N,A,,GWP,2,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,1507.0,1507.0,2007-06-25 00:00:00,2,S,,,350,300,350
NY1612265,505,,1100,N,A,,GW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-11-15 00:00:00,,1005.0,1105.0,2005-01-18 00:00:00,2,S,,,350,300,350
NY1619675,608,,160,N,I,2009-05-31 00:00:00,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-11-15 00:00:00,,1108.0,1108.0,2008-04-17 00:00:00,2,S,,,350,300,350
NY1622728,316,,60,N,A,,GW,1,NY,2,TNCWS,63,TT,Y,1030,R,,,,,,2013-01-11 00:00:00,,1026.0,1026.0,2013-10-28 00:00:00,2,S,,,350,300,350
NY2000126,805,,900,N,A,,GW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-07-01 00:00:00,,905.0,2804.0,2004-02-25 00:00:00,2,S,,,350,300,350
NY2000130,2704,,90,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-01-01 00:00:00,,3105.0,3105.0,2004-12-29 00:00:00,2,S,,,350,300,350
NY2222606,3,,30,N,A,,GW,1,NY,2,CWS,2,MCL,Y,1030,K,16.5,UG/L,,,,2017-01-01 00:00:00,2017-12-31 00:00:00,5.0,,,2,S,,,500,500,500
NY2402360,1517,,310,Y,A,,SW,1,NY,2,CWS,3,MR,N,1030,K,,,,N,,2023-06-01 00:00:00,2023-09-30 00:00:00,2240.0,,,3,S,,,500,500,500
NY2402360,1517,,310,Y,A,,SW,1,NY,2,CWS,3,MR,N,1030,K,,,,N,,2023-06-01 00:00:00,2023-09-30 00:00:00,,,,3,S,,,500,500,500
NY2402363,1015,,300,N,A,,GW,1,NY,2,CWS,2,MCL,Y,1030,K,53.3,UG/L,,,,2015-01-01 00:00:00,2017-12-31 00:00:00,1017.0,,,2,S,,,500,500,500
NY2402363,1015,,300,N,A,,GW,1,NY,2,CWS,2,MCL,Y,1030,K,53.3,UG/L,,,,2015-01-01 00:00:00,2017-12-31 00:00:00,9.9999e+18,,,2,S,,,500,500,500
NY2402368,1063,,820,Y,A,,GW,2,NY,2,CWS,3,MR,N,1030,K,,,,N,,2023-06-01 00:00:00,2023-09-30 00:00:00,1202.0,,,3,S,,,500,500,500
NY2402368,1063,,820,Y,A,,GW,2,NY,2,CWS,3,MR,N,1030,K,,,,N,,2023-06-01 00:00:00,2023-09-30 00:00:00,,,,3,S,,,500,500,500
NY2902858,203,,7287,N,A,,GW,3,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-01-01 00:00:00,,306.0,306.0,2009-10-14 00:00:00,2,S,,,350,300,350
NY3290094,14,,330,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2024-01-01 00:00:00,2024-12-31 00:00:00,,,,3,S,,,500,500,500
NY3411680,2755,,125,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2019-12-31 00:00:00,6085.0,,,3,S,,,500,500,500
NY3700906,1123,,139,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,2651.0,2651.0,2024-08-21 00:00:00,3,S,,,500,500,500
NY3700906,1123,,139,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY3700906,1123,,139,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,2651.0,2651.0,2024-08-21 00:00:00,3,S,,,500,500,500
NY3700911,1821,,90,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,2739.0,2739.0,2024-08-21 00:00:00,3,S,,,500,500,500
NY3700911,1821,,90,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY3700911,1821,,90,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,2739.0,2739.0,2024-08-21 00:00:00,3,S,,,500,500,500
NY3700938,4593,,50,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,6533.0,6533.0,2024-12-04 00:00:00,3,S,,,500,500,500
NY3700938,4593,,50,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY3701001,1420,,240,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,2231.0,2231.0,2024-08-09 00:00:00,3,S,,,500,500,500
NY3701001,1420,,240,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY3701001,1420,,240,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,2231.0,2231.0,2024-08-09 00:00:00,3,S,,,500,500,500
NY3701002,4016,,22,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2021-12-31 00:00:00,3723.0,,,3,S,,,500,500,500
NY3701002,4016,,22,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2021-12-31 00:00:00,,,,3,S,,,500,500,500
NY3701002,4016,,22,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2021-12-31 00:00:00,3726.0,3726.0,2023-08-31 00:00:00,3,S,,,500,500,500
NY3701002,4018,,22,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,3725.0,,,3,S,,,500,500,500
NY3701002,4018,,22,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,3727.0,3727.0,2023-08-31 00:00:00,3,S,,,500,500,500
NY3701002,4018,,22,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,3725.0,,,3,S,,,500,500,500
NY3701002,4018,,22,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY3704360,851,,150,N,A,,GU,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-12-31 00:00:00,652.0,651.0,2023-02-01 00:00:00,3,S,,,500,500,500
NY3720098,3326,,45,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,3752.0,,,3,S,,,500,500,500
NY3720098,3326,,45,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,3758.0,3758.0,2024-08-21 00:00:00,3,S,,,500,500,500
NY3720098,3326,,45,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,3752.0,,,3,S,,,500,500,500
NY3720098,3326,,45,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2023-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY3730037,8,,9044,N,A,,SWP,3,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2022-06-01 00:00:00,2022-06-30 00:00:00,15.0,,,3,S,,,500,500,500
NY3730037,8,,9044,Y,A,,SWP,3,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2022-06-01 00:00:00,2022-06-30 00:00:00,15.0,,,3,S,,,500,500,500
NY3730045,927,,300,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,1647.0,1647.0,2023-12-11 00:00:00,3,S,,,500,500,500
NY3730045,927,,300,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,1633.0,,,3,S,,,500,500,500
NY3730045,927,,300,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2015-01-01 00:00:00,2023-12-31 00:00:00,1647.0,1647.0,2023-12-11 00:00:00,3,S,,,500,500,500
NY3730129,722,,66,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2023-12-31 00:00:00,2043.0,2043.0,2024-08-09 00:00:00,3,S,,,500,500,500
NY3730129,722,,66,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2021-01-01 00:00:00,2023-12-31 00:00:00,,,,3,S,,,500,500,500
NY3730129,722,,66,Y,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2023-12-31 00:00:00,2043.0,2043.0,2024-08-09 00:00:00,3,S,,,500,500,500
NY4100046,2110,,1975,N,A,,SWP,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4100046,2110,,1975,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,1811.0,,,3,S,,,500,500,500
NY4100046,2110,,1975,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4100046,2110,,1975,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,1812.0,1812.0,2023-04-14 00:00:00,3,S,,,500,500,500
NY4100048,314,,600,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2022-01-01 00:00:00,2022-06-30 00:00:00,229.0,,,3,S,,,500,500,500
NY4100048,314,,600,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2022-07-01 00:00:00,2022-12-31 00:00:00,230.0,230.0,2023-04-14 00:00:00,3,S,,,500,500,500
NY4100049,28391,,575,N,N,2024-09-09 00:00:00,GW,2,NY,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-09-09 00:00:00,3,S,,,500,500,500
NY4100050,406,,51401,N,A,,SW,4,NY,2,CWS,63,TT,Y,1030,R,,,,,,2012-01-01 00:00:00,,397.0,397.0,2013-02-04 00:00:00,2,S,,,350,300,350
NY4100059,36591,,195,N,I,2016-02-02 00:00:00,SWP,1,NY,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-12-01 00:00:00,1990-11-30 00:00:00,,,2016-02-02 00:00:00,3,S,,,500,500,500
NY4100061,37891,,163,N,N,2024-02-08 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-02-08 00:00:00,3,S,,,500,500,500
NY4100062,1610,,1100,N,A,,SWP,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4100062,1610,,1100,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,712.0,,,3,S,,,500,500,500
NY4100062,1610,,1100,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4100062,1610,,1100,Y,A,,SWP,2,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,713.0,713.0,2023-04-14 00:00:00,3,S,,,500,500,500
NY4100063,44191,,118,N,I,2016-02-02 00:00:00,SWP,1,NY,2,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-12-01 00:00:00,1990-11-30 00:00:00,,,2016-02-02 00:00:00,3,S,,,500,500,500
NY4110144,1738,,7050,Y,A,,SWP,3,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,856.0,856.0,2023-03-28 00:00:00,3,S,,,500,500,500
NY4110144,1738,,7050,Y,A,,SWP,3,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,857.0,856.0,2023-03-28 00:00:00,3,S,,,500,500,500
NY4110701,3466,,120,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2021-12-31 00:00:00,,,,3,S,,,500,500,500
NY4110701,3466,,120,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2019-01-01 00:00:00,2021-12-31 00:00:00,4321.0,4321.0,2023-03-29 00:00:00,3,S,,,500,500,500
NY4121787,304,,200,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2016-01-01 00:00:00,,302.0,302.0,2016-09-20 00:00:00,2,S,,,350,300,350
NY4121787,304,,418,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2016-01-01 00:00:00,,302.0,302.0,2016-09-20 00:00:00,2,S,,,350,300,350
NY4130300,1332,,249,N,A,,SWP,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4130300,1332,,249,Y,A,,SWP,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4130339,20,,200,N,A,,SWP,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4130339,20,,200,Y,A,,SWP,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,,,,3,S,,,500,500,500
NY4130339,20,,200,Y,A,,SWP,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2020-01-01 00:00:00,2022-12-31 00:00:00,19.0,19.0,2023-03-28 00:00:00,3,S,,,500,500,500
NY4410150,64642,,22,N,N,2023-01-09 00:00:00,GW,1,NY,2,CWS,3,MR,N,1030,I,,,,Y,,2022-01-01 00:00:00,2022-12-31 00:00:00,,,2023-01-09 00:00:00,3,S,,,500,500,500
NY4500173,9906,,9800,N,A,,SWP,3,NY,2,CWS,63,TT,Y,1030,R,,,,,,2005-10-01 00:00:00,,4906.0,8906.0,2006-06-28 00:00:00,2,S,,,350,300,350
NY4501765,705,,499,N,I,2019-11-18 00:00:00,SWP,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2005-07-01 00:00:00,,2223.0,2223.0,2006-07-20 00:00:00,2,S,,,350,300,350
NY4501798,1929,37962.0,33,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2020-01-01 00:00:00,2020-12-31 00:00:00,3675.0,3675.0,2021-02-26 00:00:00,3,S,,,500,500,500
NY4501798,1931,37962.0,33,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2021-01-01 00:00:00,2021-12-31 00:00:00,3678.0,3678.0,2021-10-06 00:00:00,3,S,,,500,500,500
NY4501818,4407,,25,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-01-01 00:00:00,,11307.0,8907.0,2006-12-16 00:00:00,2,S,,,350,300,350
NY4502582,1642,44046.0,1300,N,A,,GW,2,NY,2,NTNCWS,3,MR,N,1030,R,,,,Y,,2020-01-01 00:00:00,2020-06-30 00:00:00,2264.0,2264.0,2021-02-25 00:00:00,3,S,,,500,500,500
NY4505658,421,,10000,N,A,,SWP,3,NY,2,CWS,63,TT,Y,1030,R,,,,,,2013-01-01 00:00:00,,523.0,539.0,2013-10-07 00:00:00,2,S,,,350,300,350
NY4510131,1006,,80,N,I,2012-09-20 00:00:00,GWP,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-07-01 00:00:00,,2719.0,2719.0,2006-12-27 00:00:00,2,S,,,350,300,350
NY4510444,2317,,294,N,I,2014-08-25 00:00:00,SW,1,NY,2,CWS,63,TT,Y,1030,I,,,,,,2013-01-01 00:00:00,,4129.0,,2014-08-25 00:00:00,2,S,,,350,300,350
NY4511623,740,45568.0,800,N,A,,GW,2,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2019-01-01 00:00:00,2021-12-31 00:00:00,,,,3,S,,,500,500,500
NY4521093,1107,,60,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2007-08-01 00:00:00,,1608.0,1911.0,2008-05-02 00:00:00,2,S,,,350,300,350
NY4522762,803,,1001,N,I,2014-06-18 00:00:00,GW,2,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2003-09-24 00:00:00,,2117.0,2117.0,2006-08-25 00:00:00,2,S,,,350,300,350
NY4530068,10507,,60,N,I,2008-01-08 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,I,,,,,,2006-10-01 00:00:00,,,,2008-01-08 00:00:00,2,S,,,350,300,350
NY4530166,12809,,25,N,I,2015-11-03 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2008-10-01 00:00:00,,3814.0,3814.0,2009-11-05 00:00:00,2,S,,,350,300,350
NY4530166,12910,,25,N,I,2015-11-03 00:00:00,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2009-07-01 00:00:00,,3814.0,3814.0,2009-11-05 00:00:00,2,S,,,350,300,350
NY4617191,405,,500,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2003-08-01 00:00:00,,3107.0,3107.0,2007-01-03 00:00:00,2,S,,,350,300,350
NY5108070,597,,315,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2009-01-01 00:00:00,,199.0,199.0,2009-12-14 00:00:00,2,S,,,350,300,350
NY5405793,511,,110,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2016-01-01 00:00:00,2018-12-31 00:00:00,,,,3,S,,,500,500,500
NY5405820,309,,45,N,A,,GW,1,NY,2,CWS,3,MR,N,1030,K,,,,Y,,2016-01-01 00:00:00,2018-12-31 00:00:00,,,,3,S,,,500,500,500
NY5510590,11803,,1200,N,A,,SWP,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-01-01 00:00:00,,2606.0,2606.0,2005-11-04 00:00:00,2,S,,,350,300,350
NY5510590,23105,,1200,N,A,,SWP,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2005-07-01 00:00:00,,2606.0,2606.0,2005-11-04 00:00:00,2,S,,,350,300,350
NY5517377,2604,,260,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2004-07-01 00:00:00,,3705.0,3705.0,2005-06-15 00:00:00,2,S,,,350,300,350
NY5530217,203,,390,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2003-01-01 00:00:00,,1907.0,1907.0,2007-09-10 00:00:00,2,S,,,350,300,350
NY5530217,305,,390,N,A,,GW,1,NY,2,NTNCWS,63,TT,Y,1030,R,,,,,,2005-07-01 00:00:00,,1907.0,1907.0,2007-09-10 00:00:00,2,S,,,350,300,350
NY5600101,10406,,1800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2006-07-01 00:00:00,,11007.0,10507.0,2006-12-04 00:00:00,2,S,,,350,300,350
NY5600101,1306,,1800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2005-10-01 00:00:00,,11728.0,11728.0,2006-12-04 00:00:00,2,S,,,350,300,350
NY5600101,303,,1800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2003-05-15 00:00:00,,604.0,604.0,2003-11-13 00:00:00,2,S,,,350,300,350
NY5600101,504,,1800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-05-11 00:00:00,,905.0,905.0,2004-12-06 00:00:00,2,S,,,350,300,350
NY5600102,504,,750,N,A,,GW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-05-13 00:00:00,,1205.0,1205.0,2005-06-30 00:00:00,2,S,,,350,300,350
NY5600102,705,,750,N,A,,GW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-12-21 00:00:00,,1205.0,1205.0,2005-06-30 00:00:00,2,S,,,350,300,350
NY5600106,603,,1800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2002-01-01 00:00:00,,1205.0,1205.0,2004-10-25 00:00:00,2,S,,,350,300,350
NY5600106,804,,1800,N,A,,SW,2,NY,2,CWS,63,TT,Y,1030,R,,,,,,2004-03-25 00:00:00,,1205.0,1205.0,2004-10-25 00:00:00,2,S,,,350,300,350
NY5600108,620,44511.0,2500,N,A,,GW,2,NY,2,CWS,3,MR,N,1030,R,,,,Y,,2018-01-01 00:00:00,2020-12-31 00:00:00,1134.0,1134.0,2021-04-20 00:00:00,3,S,,,500,500,500
NY5600110,203,,300,N,A,,GW,1,NY,2,CWS,63,TT,Y,1030,R,,,,,,2002-12-10 00:00:00,,504.0,504.0,2004-05-13 00:00:00,2,S,,,350,300,350
